CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LATITUDE,DEC_LONGITUDE,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECTION_RELATED_x,INTERSECT_TYPE,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROADWAY_CLEARED,ROAD_CONDITION,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOTAL_UNITS,TOT_INJ_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORKERS_PRES,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,ATV,ATV_ROUTE,BACKUP_CONGESTION,BACKUP_NONRECURRING,BACKUP_PRIOR,BICYCLE,CELL_PHONE,CHILD_PASSENGER,COMM_VEHICLE,CORE_NETWORK,CROSS_MEDIAN,CURVED_ROAD,CURVE_DVR_ERROR,DEER_RELATED,DISTRACTED,DRINKING_DRIVER,DRIVER_16YR,DRIVER_17YR,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,DRIVER_65_74YR,DRIVER_75PLUS,DRUGGED_DRIVER,DRUG_RELATED,FATAL,FATAL_OR_SUSP_SERIOUS_INJ,FATIGUE_ASLEEP,FEDERAL_AID_ROUTE,FIRE_IN_VEHICLE,HAZARDOUS_TRUCK,HIT_BARRIER,HIT_BRIDGE,HIT_DEER,HIT_EMBANKMENT,HIT_FIXED_OBJECT,HIT_GDRAIL,HIT_GDRAIL_END,HIT_PARKED_VEHICLE,HIT_POLE,HIT_ROADWAY_EQUIPMENT,HIT_RUN,HIT_TEMP_CONSTRUCTION_BARRIER,HIT_TRAFFIC_ISLAND,HIT_TREE_SHRUB,HIT_UTILITY_POLE,HORSE_BUGGY,HO_OPPDIR_SDSWP,HVY_TRUCK_RELATED,ICY_ROAD,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,IMPAIRED_DRIVER,IMPAIRED_NONMOTORIST,INJURY,INJURY_OR_FATAL,INTERSECTION,INTERSECTION_RELATED_y,INTERSTATE,LANE_DEPARTURE,LEFT_TURN,LIMIT_65MPH,LIMIT_70MPH,LOCAL_ROAD,LOCAL_ROAD_ONLY,MARIJUANA_DRUGGED_DRIVER,MARIJUANA_RELATED,MATURE_DRIVER,MC_DRINKING_DRIVER,MOTORCYCLE,MULTIPLE_VEHICLE,NHTSA_AGG_DRIVING,NON_INTERSECTION,NO_CLEARANCE,OPIOID_RELATED,OTHER_FREEWAY_EXPRESSWAY,OVERTURNED,PEDESTRIAN,PHANTOM_VEHICLE,POSSIBLE_INJURY,PROPERTY_DAMAGE_ONLY,PSP_REPORTED,RAMP,RAMP_SEGMENT,RAMP_TERMINAL,REAR_END,ROUNDABOUT,RUNNING_RED_LT,RUNNING_STOP_SIGN,RURAL,SCHOOL_BUS,SCHOOL_BUS_RELATED,SCHOOL_BUS_UNIT,SCHOOL_ZONE,SHLDR_RELATED,SIGNALIZED_INT,SINGLE_VEHICLE,SNOWMOBILE,SNOW_SLUSH_ROAD,SPEEDING,SPEEDING_RELATED,SPEED_CHANGE_LANE,STATE_ROAD,STOP_CONTROLLED_INT,SUDDEN_DEER,SUSPECTED_MINOR_INJURY,SUSPECTED_SERIOUS_INJURY,SV_RUN_OFF_RD,TAILGATING,TRAIN,TRAIN_TROLLEY,TROLLEY,TURNPIKE,UNBELTED,UNDERAGE_DRNK_DRV,UNLICENSED,UNSIGNALIZED_INT,URBAN,VEHICLE_FAILURE,VEHICLE_TOWED,VULNERABLE_ROAD_USER,VULNERABLE_ROAD_USER_FATAL,WET_ROAD,WORK_ZONE,YOUNG_DRIVER,geometry
2020001651,,2,0,0,0,0,0,0,0,0,4,0,,67,12,2019,1,40.030129,-75.035161,,6,0,0,0,0,0,0,0,0,5.0,2,0,0.0,,,3,,1,,40 01:48.464,7.0,0,75 02:06.579,1,0,0,0,67301,0,0,0,N,0,0,0,6,67301,0,2.0,1.0,,1,N,N,,0,0.0,2,0,0,,2,Y,,2,3,6,2,0,1,1,2,0,2,,,,N,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.035161 40.030129)
2020012041,1826.0,1,0,0,0,0,0,0,0,0,7,1,,67,12,2019,1,40.044492,-75.002283,1814.0,6,0,0,0,0,0,0,0,0,,1,1,0.0,,,0,N,0,,40 02:40.170,1.0,0,75 00:08.218,1,0,0,0,67301,0,0,0,N,0,0,0,8,68K01,0,2.0,3.0,2355.0,1,N,N,N,1,0.0,0,0,1,,0,Y,,4,0,4,1,0,0,2,2,0,4,,3.0,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.002283 40.044492)
2020027386,145.0,1,0,0,0,0,0,0,0,0,2,0,,67,2,2020,7,39.971945,-75.189964,143.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,2,N,0,,39 58:19.003,5.0,0,75 11:23.870,1,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,2.0,1.0,343.0,1,N,N,N,0,0.0,2,0,1,,0,Y,,2,2,1,1,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.189964 39.971945)
2020018392,35.0,2,0,0,0,0,0,0,0,0,8,0,,67,1,2020,7,40.043422,-75.143668,34.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,N,0,,40 02:36.318,5.0,0,75 08:37.206,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,200.0,1,N,N,N,0,0.0,0,0,0,,0,Y,,3,0,0,0,0,0,1,2,0,2,,3.0,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.143668 40.043422)
2020030726,2309.0,0,0,0,0,0,0,0,0,0,8,0,,67,3,2020,4,40.010481,-75.165503,2309.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,N,0,,40 00:37.733,,99,75 09:55.809,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,9,N,N,N,0,0.0,0,0,0,,9,,,2,0,0,0,0,0,1,2,0,1,,7.0,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,POINT (-75.165503 40.010481)
2020030722,1925.0,1,0,0,0,0,0,0,0,0,8,0,,67,3,2020,3,40.045516,-75.088316,1918.0,6,0,0,0,0,0,1,0,0,,1,0,0.0,,,0,,1,,40 02:43.859,,0,75 05:17.937,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,N,0,0.0,0,0,0,,2,,,2,0,0,0,0,0,0,2,0,1,,3.0,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.088316 40.045516)
2020020342,117.0,2,0,0,0,0,0,0,0,0,1,0,,67,1,2020,7,39.957132,-75.152019,111.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,2,N,0,,39 57:25.674,3.0,0,75 09:07.268,1,0,0,0,67301,0,0,0,N,0,0,0,4,68K01,0,1.0,2.0,454.0,1,N,N,N,0,0.0,1,1,0,,0,Y,,2,2,3,1,1,0,1,2,0,2,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.152019 39.957132)
2020028896,610.0,0,0,0,0,0,0,1,0,0,8,1,,67,3,2020,3,39.96444,-75.134259,607.0,6,0,0,0,0,0,1,0,0,,1,0,0.0,,,0,N,3,,39 57:51.984,1.0,0,75 08:03.331,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,850.0,9,N,N,N,0,0.0,0,0,0,,2,Y,,2,0,0,0,0,0,0,2,0,1,,3.0,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,POINT (-75.134259 39.96444)
2020014641,540.0,0,0,0,0,0,0,0,0,0,2,1,,67,1,2020,7,39.979381,-75.093142,530.0,6,0,0,0,0,0,0,0,0,,1,1,0.0,,,1,N,0,,39 58:45.772,5.0,0,75 05:35.311,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,2.0,1.0,800.0,1,N,N,N,0,0.0,0,0,0,,0,Y,,2,1,0,0,0,0,0,2,1,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.093142 39.979381)
2020038676,2032.0,1,0,0,0,0,0,0,0,0,8,0,,67,5,2020,3,40.076894,-74.978727,2026.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,N,2,,40 04:36.818,5.0,0,74 58:43.417,1,0,0,0,67301,1,1,0,N,1,1,0,4,67301,0,2.0,1.0,2032.0,1,N,N,N,0,0.0,0,0,0,,0,Y,,2,0,0,0,0,0,0,2,0,1,,3.0,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,POINT (-74.978727 40.076894)
2020041832,2145.0,3,0,0,0,0,0,0,0,0,4,0,,67,5,2020,4,40.023918,-75.110432,2142.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,1,N,2,,40 01:26.104,,0,75 06:37.554,1,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,2.0,1.0,,1,N,N,N,0,0.0,0,1,1,,0,,,4,1,0,0,0,0,1,2,0,4,,3.0,,N,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,POINT (-75.110432 40.023918)
2020088903,2032.0,2,0,0,0,0,0,0,0,0,0,0,,67,10,2020,5,40.030906,-75.083225,2024.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,N,0,,40 01:51.260,,0,75 04:59.610,1,1,0,1,67301,0,0,0,N,0,0,0,1,67301,0,2.0,1.0,,1,N,N,N,0,0.0,0,0,0,,0,,,3,0,0,0,0,0,0,2,0,3,,3.0,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (-75.083225 40.030906)
2020086200,2333.0,0,0,0,0,0,0,0,0,0,8,0,,67,9,2020,4,39.977768,-75.21345,2330.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,2,N,1,,39 58:39.965,,0,75 12:48.419,1,0,0,0,67301,3,1,1,N,3,1,1,4,67301,1,2.0,5.0,,9,N,N,N,0,0.0,0,1,1,,2,,,4,2,1,0,0,0,0,2,0,1,,3.0,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,POINT (-75.21345 39.977768)
2020086210,247.0,0,0,0,0,0,0,0,0,0,8,0,,67,10,2020,1,40.014863,-75.118032,245.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,N,0,,40 00:53.505,,0,75 07:04.916,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,N,0,0.0,0,0,0,,0,,,2,0,0,0,0,0,1,2,0,1,,3.0,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.118032 40.014863)
2020083031,2144.0,1,0,0,0,0,0,0,0,0,4,0,,67,7,2020,1,40.015043,-75.135168,2138.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,3,,1,,40 00:54.154,,0,75 08:06.604,1,1,1,1,67301,0,0,0,N,0,0,0,4,67301,0,2.0,1.0,,1,N,N,N,0,0.0,2,1,0,,2,,,2,3,2,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,POINT (-75.135168 40.015043)
2020076715,,0,0,0,0,0,0,0,0,0,5,0,,67,8,2020,3,40.049151,-74.997267,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,N,0,,40 02:56.945,2.0,0,74 59:50.161,1,0,0,0,67301,0,0,0,Y,0,0,0,3,68K01,0,2.0,1.0,327.0,1,N,N,N,1,0.0,0,0,1,,0,Y,,2,0,1,1,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-74.997267 40.049151)
2020047301,1426.0,2,0,0,0,0,0,0,0,0,2,0,,67,6,2020,2,39.920083,-75.213006,1424.0,6,0,0,0,0,0,0,0,0,,2,0,0.0,,,13,N,0,,39 55:12.300,5.0,0,75 12:46.820,1,0,0,0,67301,0,0,0,N,0,0,0,15,67301,0,2.0,1.0,1745.0,1,N,N,N,1,0.0,5,8,2,,0,Y,,5,13,12,2,8,0,0,2,0,5,,3.0,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.213006 39.920083)
2020069519,,3,0,0,1,1,0,0,0,0,4,0,,67,8,2020,4,39.971418,-75.225834,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,,1,,39 58:17.106,7.0,0,75 13:33.004,1,0,0,0,67301,1,1,0,N,0,0,0,4,67301,0,2.0,1.0,100.0,1,N,N,Y,0,0.0,0,0,1,,2,Y,,5,0,2,0,0,0,0,2,0,4,,3.0,,N,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,POINT (-75.225834 39.971418)
2020058203,,1,1,0,0,0,0,0,0,0,7,0,,67,7,2020,1,40.03278,-75.079628,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,1,N,0,,40 01:58.009,,0,75 04:46.659,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,2.0,3.0,,1,N,N,N,0,0.0,0,1,0,,0,,,1,1,0,0,0,0,0,2,0,1,,3.0,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,POINT (-75.079628 40.03278)
2020042826,,2,0,0,0,0,0,0,0,0,4,0,,67,6,2020,2,40.086342,-75.038902,,6,0,0,0,1,0,0,0,0,,2,0,0.0,,,3,N,0,,40 05:10.832,,0,75 02:20.047,1,0,0,0,67301,0,0,0,N,0,0,0,6,67301,0,2.0,1.0,,1,N,N,N,0,0.0,1,2,0,,0,,,2,3,0,0,0,0,0,2,0,2,,3.0,,N,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,POINT (-75.038902 40.086342)
2020058090,,0,0,0,0,0,0,0,0,0,7,0,,67,7,2020,6,40.023722,-75.132503,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,1,N,0,,40 01:25.399,3.0,0,75 07:57.012,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,2.0,4.0,442.0,1,N,N,N,0,0.0,0,1,1,,8,Y,,1,1,1,1,0,0,0,2,0,1,,3.0,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.132503 40.023722)
2020053103,,0,0,0,0,0,0,0,0,0,4,0,,67,7,2020,7,39.961123,-75.146612,,6,0,0,0,0,0,0,0,0,,2,0,0.0,,,2,N,1,,39 57:40.044,3.0,0,75 08:47.803,1,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,2.0,1.0,300.0,1,N,N,N,0,0.0,1,0,2,,2,Y,,2,2,0,0,0,1,0,2,0,2,,3.0,,N,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.146612 39.961123)
